% This data set addresses a control problem, namely flying a F16
% aircraft. The attributes describe the status of the aeroplane, while
% the goal is to predict the control action on the ailerons of the
% aircraft.
% 
% Characteristics: (7154+6596) cases, 41 continuous attributes 
% Source: collection of regression datasets by Luis Torgo (ltorgo@ncc.up.pt) at
% http://www.ncc.up.pt/~ltorgo/Regression/DataSets.html
% Original source: Experiments of Rui Camacho (rcamacho@garfield.fe.up.pt)
@relation ailerons
@attribute climbRate numeric
@attribute Sgz numeric
@attribute p numeric
@attribute q numeric
@attribute curPitch numeric
@attribute curRoll numeric
@attribute absRoll numeric
@attribute diffClb numeric
@attribute diffRollRate numeric
@attribute diffDiffClb numeric
@attribute SeTime1 numeric
@attribute SeTime2 numeric
@attribute SeTime3 numeric
@attribute SeTime4 numeric
@attribute SeTime5 numeric
@attribute SeTime6 numeric
@attribute SeTime7 numeric
@attribute SeTime8 numeric
@attribute SeTime9 numeric
@attribute SeTime10 numeric
@attribute SeTime11 numeric
@attribute SeTime12 numeric
@attribute SeTime13 numeric
@attribute SeTime14 numeric
@attribute diffSeTime1 numeric
@attribute diffSeTime2 numeric
@attribute diffSeTime3 numeric
@attribute diffSeTime4 numeric
@attribute diffSeTime5 numeric
@attribute diffSeTime6 numeric
@attribute diffSeTime7 numeric
@attribute diffSeTime8 numeric
@attribute diffSeTime9 numeric
@attribute diffSeTime10 numeric
@attribute diffSeTime11 numeric
@attribute diffSeTime12 numeric
@attribute diffSeTime13 numeric
@attribute diffSeTime14 numeric
@attribute alpha numeric
@attribute Se numeric
@attribute class {<=-0.0014,(-0.0014;-0.0011],(-0.0011;-0.001],(-0.001;-0.0008],(-0.0008;-0.0007],(-0.0007;-0.0006],(-0.0006;-0.0006],(-0.0006;-0.0005],>-0.0005}

@data
-57.0,-29.0,-0.16,0.0,0.7,0.6,-9.0,3.0,-0.008,0.1,0.022,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.023,(-0.0007;-0.0006]
87.0,-42.0,0.18,-0.03,0.48,0.6,-5.0,3.0,-0.004,-0.1,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.019,(-0.0007;-0.0006]
68.0,-31.0,0.36,0.04,0.54,0.3,-6.0,-6.0,-0.002,0.6,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.022,(-0.0007;-0.0006]
380.0,4.0,-0.65,0.16,0.2,-1.5,-11.0,-10.0,0.002,-1.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.5,0.019,(-0.0007;-0.0006]
-113.0,-24.0,0.39,0.02,0.72,-0.6,-6.0,-1.0,0.004,-0.2,0.023,0.023,0.023,0.022,0.022,0.022,0.022,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,(-0.0007;-0.0006]
33.0,7.0,0.09,0.03,0.51,0.5,-6.0,-4.0,0.004,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,(-0.0007;-0.0006]
-554.0,-10.0,0.26,0.09,1.03,-0.2,-10.0,-7.0,0.002,0.0,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,(-0.0007;-0.0006]
-52.0,21.0,0.12,0.1,0.72,-0.6,-6.0,-10.0,0.007,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.024,(-0.0007;-0.0006]
-147.0,-5.0,-0.18,0.08,0.67,0.0,-10.0,-6.0,0.001,0.1,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,(-0.0007;-0.0006]
-134.0,-89.0,0.19,-0.15,0.73,0.5,-5.0,15.0,0.003,-0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,(-0.0007;-0.0006]
425.0,-9.0,0.12,-0.03,0.25,-0.6,-6.0,3.0,0.01,-0.2,0.026,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.024,0.024,0.024,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.7,0.024,(-0.0007;-0.0006]
-94.0,-27.0,-0.01,-0.02,0.58,-1.2,-11.0,5.0,0.015,0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,(-0.0007;-0.0006]
-444.0,-14.0,0.09,-0.08,1.18,1.4,-5.0,-7.0,-0.013,2.8,0.024,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.026,(-0.0007;-0.0006]
-263.0,-29.0,-0.08,0.05,0.76,0.1,-10.0,-2.0,-0.014,-0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,0.0,0.5,0.018,(-0.0007;-0.0006]
7.0,-9.0,-0.43,0.04,0.51,-0.5,-10.0,1.0,-0.003,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,(-0.0007;-0.0006]
33.0,-5.0,-0.17,-0.04,0.71,-0.5,-6.0,-3.0,0.008,1.5,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.026,(-0.0007;-0.0006]
-190.0,26.0,-0.05,0.16,0.73,-0.6,-11.0,-14.0,0.001,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,(-0.0007;-0.0006]
-467.0,55.0,-0.13,0.15,0.99,1.3,-9.0,-14.0,-0.015,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,(-0.0007;-0.0006]
32.0,-8.0,0.2,0.03,0.59,0.4,-6.0,-3.0,-0.003,-0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.022,(-0.0007;-0.0006]
-21.0,-16.0,0.05,-0.04,0.68,-0.1,-6.0,3.0,0.001,-0.1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.023,(-0.0007;-0.0006]
-158.0,-50.0,-0.62,0.01,0.68,0.4,-10.0,9.0,-0.006,-0.6,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,-0.001,0.0,0.5,0.019,(-0.0007;-0.0006]
-89.0,-25.0,0.22,0.06,0.63,0.7,-5.0,-7.0,-0.007,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.6,0.02,(-0.0007;-0.0006]
393.0,9.0,0.03,0.07,0.24,-0.4,-10.0,-7.0,0.005,-0.4,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,(-0.0007;-0.0006]
86.0,-6.0,-0.07,0.09,0.48,0.9,-5.0,-9.0,-0.015,-0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,(-0.0007;-0.0006]
-45.0,-9.0,-0.2,-0.1,0.57,0.2,-10.0,14.0,0.0,-0.6,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,(-0.0007;-0.0006]
-69.0,-11.0,-0.08,0.08,1.39,-0.6,-6.0,-6.0,0.006,-0.2,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.046,(-0.0007;-0.0006]
108.0,27.0,0.05,0.08,0.47,-0.1,-6.0,-11.0,-0.015,0.3,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.6,0.02,(-0.0007;-0.0006]
296.0,-3.0,0.22,-0.09,0.22,-1.8,-8.0,11.0,0.014,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.5,0.017,(-0.0007;-0.0006]
-25.0,-18.0,0.17,0.06,1.11,-0.9,-7.0,-4.0,0.002,-0.2,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.038,(-0.0007;-0.0006]
-15.0,-26.0,0.18,0.02,0.66,-0.7,-7.0,-1.0,0.004,-0.1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.023,(-0.0007;-0.0006]
340.0,-41.0,-0.06,-0.1,0.22,1.3,-9.0,14.0,0.001,-0.3,0.021,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,(-0.0007;-0.0006]
-122.0,-34.0,-0.23,0.04,1.15,0.5,-5.0,-3.0,-0.014,-0.2,0.034,0.033,0.033,0.033,0.033,0.033,0.033,0.034,0.034,0.036,0.036,0.036,0.036,0.036,0.001,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,-0.002,0.0,-0.001,0.0,0.0,0.0,1.0,0.036,(-0.0007;-0.0006]
-138.0,-35.0,-0.31,-0.15,1.14,0.3,-6.0,0.0,-0.009,1.4,0.035,0.035,0.035,0.033,0.033,0.034,0.034,0.034,0.034,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.001,0.0,-0.001,0.0,-0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1.0,0.033,(-0.0007;-0.0006]
65.0,-37.0,-0.1,0.11,0.9,-1.0,-7.0,0.0,0.004,-1.4,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.035,(-0.0007;-0.0006]
10.0,0.0,0.31,0.07,0.54,0.3,-6.0,-5.0,-0.004,-0.8,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,(-0.0007;-0.0006]
-67.0,-28.0,0.24,-0.06,0.88,-0.7,-7.0,13.0,0.008,-0.5,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.029,(-0.0007;-0.0006]
-27.0,3.0,0.16,0.06,0.85,0.4,-6.0,-5.0,0.002,-0.2,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.029,(-0.0007;-0.0006]
-45.0,-15.0,-0.05,-0.03,0.8,0.7,-5.0,4.0,0.004,-0.6,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.026,(-0.0007;-0.0006]
-60.0,-4.0,0.11,0.04,0.81,0.5,-6.0,-4.0,0.002,-0.1,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.026,(-0.0007;-0.0006]
107.0,-11.0,0.1,-0.03,0.58,0.5,-6.0,3.0,0.002,-0.1,0.025,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.024,(-0.0007;-0.0006]
401.0,-25.0,0.32,-0.02,0.13,-0.9,-7.0,10.0,0.01,-0.7,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.5,0.018,(-0.0007;-0.0006]
-141.0,-33.0,-0.35,-0.15,0.56,0.7,-9.0,24.0,-0.009,0.7,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.015,(-0.0007;-0.0006]
27.0,-46.0,-0.17,-0.04,0.78,0.6,-5.0,-2.0,-0.013,1.1,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.028,(-0.0007;-0.0006]
-446.0,24.0,-0.28,0.2,0.99,-0.8,-11.0,-17.0,-0.001,-0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,-0.001,0.0,0.6,0.021,(-0.0007;-0.0006]
-426.0,-7.0,-0.36,-0.02,0.89,0.7,-12.0,6.0,-0.012,0.4,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,(-0.0007;-0.0006]
-104.0,-2.0,-0.37,0.01,0.58,0.8,-9.0,14.0,-0.004,-0.4,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,(-0.0007;-0.0006]
-203.0,-36.0,-0.27,-0.03,0.68,1.4,-12.0,7.0,-0.011,0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,-0.001,0.0,0.002,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.5,0.018,(-0.0007;-0.0006]
-19.0,-44.0,-0.5,-0.08,0.52,0.9,-11.0,9.0,-0.003,0.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,(-0.0007;-0.0006]
-151.0,18.0,-0.19,0.08,0.67,-0.5,-13.0,-1.0,0.015,-0.6,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,(-0.0007;-0.0006]
-666.0,-33.0,0.09,-0.1,1.09,0.8,-9.0,13.0,-0.003,0.7,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,(-0.0007;-0.0006]
-199.0,21.0,-0.02,0.25,0.82,0.7,-9.0,-29.0,-0.002,0.8,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.023,(-0.0007;-0.0006]
-80.0,14.0,-0.13,0.11,0.62,0.5,-13.0,-6.0,-0.01,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,(-0.0007;-0.0006]
498.0,-24.0,0.0,0.14,0.08,-0.8,-13.0,4.0,0.02,-2.0,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.021,0.021,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.5,0.02,(-0.0007;-0.0006]
283.0,16.0,-0.06,0.09,0.24,0.2,-6.0,-6.0,-0.004,-1.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,(-0.0007;-0.0006]
316.0,-14.0,-0.21,0.03,0.25,1.9,-8.0,-2.0,-0.009,0.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,(-0.0007;-0.0006]
409.0,-57.0,-0.65,-0.08,0.1,-0.4,-12.0,17.0,0.007,-0.7,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.5,0.016,(-0.0007;-0.0006]
-410.0,-23.0,0.33,0.0,0.89,-0.7,-11.0,4.0,0.016,-0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.017,0.017,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,-0.001,0.0,-0.002,0.0,0.5,0.018,(-0.0007;-0.0006]
771.0,17.0,0.3,0.62,0.01,-1.5,-13.0,-41.0,0.013,-7.2,0.024,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.026,(-0.0007;-0.0006]
276.0,-61.0,-0.55,0.04,0.26,0.8,-11.0,7.0,-0.002,-2.8,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,(-0.0007;-0.0006]
418.0,19.0,-0.16,-0.1,0.08,0.5,-13.0,16.0,0.01,0.0,0.018,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.016,(-0.0007;-0.0006]
289.0,-8.0,-0.53,0.06,0.25,0.9,-11.0,5.0,-0.012,-0.5,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.019,0.019,0.019,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.001,0.0,0.0,0.0,0.5,0.019,(-0.0007;-0.0006]
-154.0,2.0,0.36,0.09,0.68,-0.5,-12.0,-5.0,0.017,0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,0.0,0.6,0.02,(-0.0007;-0.0006]
-343.0,51.0,-0.61,0.08,0.86,-0.2,-13.0,-9.0,-0.001,1.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,(-0.0007;-0.0006]
-278.0,24.0,0.12,0.02,0.75,-1.8,-15.0,8.0,0.024,-0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.5,0.018,(-0.0007;-0.0006]
472.0,-21.0,-0.26,0.05,0.1,-0.5,-13.0,-2.0,0.009,1.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,(-0.0007;-0.0006]
535.0,-17.0,-0.11,0.38,0.09,-0.6,-11.0,-5.0,-0.004,-5.0,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.022,(-0.0007;-0.0006]
-23.0,27.0,0.04,0.04,0.51,-0.6,-6.0,-3.0,0.004,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.5,0.017,(-0.0007;-0.0006]
-415.0,-3.0,-0.29,-0.07,0.93,1.7,-11.0,-7.0,-0.012,2.7,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,-0.002,0.0,0.0,0.0,0.6,0.019,(-0.0007;-0.0006]
100.0,-81.0,-0.24,0.03,0.76,-0.7,-7.0,0.0,0.007,-0.4,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.9,0.03,(-0.0007;-0.0006]
583.0,1.0,-0.58,-0.05,-0.05,1.3,-9.0,9.0,0.0,-0.4,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.017,0.017,0.017,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.5,0.017,(-0.0007;-0.0006]
-183.0,-29.0,0.49,-0.02,0.66,-0.6,-11.0,9.0,0.01,-0.4,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,(-0.0007;-0.0006]
172.0,-65.0,-0.14,-0.03,0.56,-1.8,-15.0,11.0,0.041,0.0,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.7,0.026,(-0.0007;-0.0006]
